<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2021.05.06	20:00:00	1815.283	1815.998	1813.819	1814.725	4349	0	300
2021.05.07	00:00:00	1814.715	1822.124	1812.845	1820.486	14683	0	300
2021.05.07	04:00:00	1820.481	1821.505	1817.250	1819.018	14468	0	300
2021.05.07	08:00:00	1818.972	1823.039	1818.568	1819.963	12707	0	300
2021.05.07	12:00:00	1819.978	1843.262	1817.228	1835.065	57511	0	300
2021.05.07	16:00:00	1835.062	1835.109	1828.733	1832.047	16957	0	300
2021.05.07	20:00:00	1832.002	1832.077	1829.877	1830.979	1662	0	300
2021.05.09	20:00:00	1832.896	1836.787	1831.996	1836.162	4195	0	300
2021.05.10	00:00:00	1836.184	1836.184	1829.947	1832.523	16450	0	300
2021.05.10	04:00:00	1832.532	1839.084	1831.841	1834.734	14620	0	300
2021.05.10	08:00:00	1834.782	1841.946	1834.109	1841.100	14442	0	300
2021.05.10	12:00:00	1841.078	1845.322	1835.405	1841.643	27536	0	300
2021.05.10	16:00:00	1841.673	1841.796	1833.898	1837.989	15831	0	300
2021.05.10	20:00:00	1837.944	1838.622	1834.698	1836.043	5572	0	300
2021.05.11	00:00:00	1836.045	1838.317	1831.300	1834.773	15720	0	300
2021.05.11	04:00:00	1834.774	1837.984	1832.640	1835.071	15038	0	300
2021.05.11	08:00:00	1835.116	1841.709	1834.206	1839.396	15873	0	300
2021.05.11	12:00:00	1839.398	1841.665	1817.796	1833.340	30495	0	300
2021.05.11	16:00:00	1833.392	1838.000	1832.820	1837.677	16276	0	300
2021.05.11	20:00:00	1837.632	1838.297	1835.349	1835.433	4691	0	300
2021.05.12	00:00:00	1835.438	1836.777	1825.908	1826.938	14219	0	300
2021.05.12	04:00:00	1826.942	1835.588	1826.789	1833.027	14361	0	300
2021.05.12	08:00:00	1832.982	1835.561	1830.025	1833.683	13101	0	300
2021.05.12	12:00:00	1833.637	1843.462	1820.714	1824.208	46568	0	300
2021.05.12	16:00:00	1824.163	1825.100	1818.733	1819.851	21200	0	300
2021.05.12	20:00:00	1819.896	1820.536	1813.230	1817.489	6985	0	300
2021.05.13	00:00:00	1817.443	1822.872	1813.202	1817.272	15540	0	300
2021.05.13	04:00:00	1817.260	1822.184	1813.697	1814.670	14974	0	300
2021.05.13	08:00:00	1814.623	1818.221	1808.675	1814.936	16987	0	300
2021.05.13	12:00:00	1814.953	1827.015	1813.614	1825.251	27397	0	200
2021.05.13	16:00:00	1825.239	1828.609	1821.629	1827.275	17639	0	300
2021.05.13	20:00:00	1827.265	1828.317	1825.023	1825.024	5066	0	300
2021.05.14	00:00:00	1825.026	1826.431	1819.661	1822.356	14483	0	300
2021.05.14	04:00:00	1822.374	1836.134	1822.030	1833.189	14729	0	300
2021.05.14	08:00:00	1833.143	1837.284	1831.714	1834.804	13800	0	300
2021.05.14	12:00:00	1834.820	1841.132	1833.152	1839.583	26898	0	300
2021.05.14	16:00:00	1839.629	1843.542	1837.650	1843.359	13571	0	300
2021.05.14	20:00:00	1843.326	1845.923	1841.721	1843.486	2113	0	300
2021.05.16	20:00:00	1843.784	1847.964	1843.784	1847.074	3884	0	300
2021.05.17	00:00:00	1847.049	1852.928	1843.540	1851.250	14328	0	300
2021.05.17	04:00:00	1851.260	1855.283	1851.260	1852.738	13632	0	300
2021.05.17	08:00:00	1852.770	1853.606	1846.207	1847.163	12936	0	300
2021.05.17	12:00:00	1847.192	1866.847	1843.929	1866.281	24047	0	300
2021.05.17	16:00:00	1866.235	1868.365	1864.532	1865.497	14290	0	300
2021.05.17	20:00:00	1865.544	1868.974	1864.671	1868.913	4166	0	300
2021.05.18	00:00:00	1868.871	1873.687	1867.259	1868.127	14272	0	300
2021.05.18	04:00:00	1868.123	1871.593	1866.679	1869.920	13715	0	300
2021.05.18	08:00:00	1869.920	1870.438	1865.243	1870.056	12904	0	300
2021.05.18	12:00:00	1870.061	1874.875	1863.164	1864.812	25325	0	300
2021.05.18	16:00:00	1864.767	1869.981	1863.882	1868.912	13191	0	300
2021.05.18	20:00:00	1868.866	1871.003	1868.150	1870.086	3791	0	300
2021.05.19	00:00:00	1870.085	1871.470	1864.492	1868.618	12753	0	300
2021.05.19	04:00:00	1868.646	1873.893	1865.841	1867.839	13902	0	300
2021.05.19	08:00:00	1867.790	1869.784	1852.125	1855.730	18325	0	300
2021.05.19	12:00:00	1855.701	1889.986	1855.144	1885.201	37602	0	300
2021.05.19	16:00:00	1885.208	1885.263	1861.892	1870.653	25484	0	300
2021.05.19	20:00:00	1870.607	1871.493	1864.627	1865.806	5359	0	300
2021.05.20	00:00:00	1865.852	1877.490	1863.801	1875.755	15605	0	300
2021.05.20	04:00:00	1875.758	1878.951	1870.463	1874.069	13722	0	300
2021.05.20	08:00:00	1874.063	1876.245	1865.139	1871.186	14847	0	300
2021.05.20	12:00:00	1871.186	1880.782	1867.470	1880.001	22704	0	300
2021.05.20	16:00:00	1879.992	1883.770	1873.197	1878.457	15251	0	300
2021.05.20	20:00:00	1878.406	1878.423	1873.800	1873.961	4515	0	300
2021.05.21	00:00:00	1873.940	1876.643	1870.278	1874.449	12348	0	300
2021.05.21	04:00:00	1874.448	1876.996	1872.681	1875.661	12534	0	300
2021.05.21	08:00:00	1875.676	1880.169	1874.989	1878.596	12837	0	300
2021.05.21	12:00:00	1878.621	1889.284	1870.297	1875.282	26645	0	300
2021.05.21	16:00:00	1875.293	1881.740	1870.065	1879.520	14980	0	300
2021.05.21	20:00:00	1879.468	1882.354	1879.007	1881.659	1583	0	300
2021.05.23	20:00:00	1880.985	1883.761	1880.148	1883.459	3016	0	300
2021.05.24	00:00:00	1883.457	1886.973	1879.760	1883.428	13494	0	300
2021.05.24	04:00:00	1883.434	1886.197	1880.802	1881.733	11759	0	300
2021.05.24	08:00:00	1881.688	1882.760	1875.167	1880.889	13174	0	300
2021.05.24	12:00:00	1880.855	1886.202	1877.836	1884.488	20715	0	300
2021.05.24	16:00:00	1884.467	1884.618	1881.704	1883.196	11302	0	300
2021.05.24	20:00:00	1883.198	1883.537	1877.123	1877.361	4240	0	300
2021.05.25	00:00:00	1877.323	1879.961	1872.613	1879.208	13586	0	300
2021.05.25	04:00:00	1879.208	1887.167	1873.213	1882.999	13211	0	300
2021.05.25	08:00:00	1882.997	1884.717	1879.741	1881.963	13105	0	300
2021.05.25	12:00:00	1881.955	1895.934	1879.771	1892.136	25575	0	300
2021.05.25	16:00:00	1892.106	1900.020	1890.796	1899.938	13588	0	300
2021.05.25	20:00:00	1899.890	1900.177	1897.247	1898.083	4767	0	300
2021.05.26	00:00:00	1898.082	1907.684	1896.900	1905.278	14274	0	300
2021.05.26	04:00:00	1905.295	1910.028	1900.424	1909.194	13429	0	300
2021.05.26	08:00:00	1909.186	1909.873	1903.553	1905.370	13493	0	300
2021.05.26	12:00:00	1905.384	1912.616	1899.039	1902.468	21814	0	300
2021.05.26	16:00:00	1902.516	1903.929	1890.655	1896.603	15802	0	300
2021.05.26	20:00:00	1896.547	1897.648	1895.299	1896.060	4406	0	300
2021.05.27	00:00:00	1896.070	1897.394	1892.128	1896.550	11960	0	300
2021.05.27	04:00:00	1896.550	1903.530	1896.550	1899.686	12682	0	300
2021.05.27	08:00:00	1899.675	1900.406	1891.521	1894.613	13661	0	300
2021.05.27	12:00:00	1894.617	1898.747	1888.111	1893.257	26185	0	300
2021.05.27	16:00:00	1893.303	1898.824	1890.165	1897.925	13081	0	300
2021.05.27	20:00:00	1897.875	1898.515	1895.891	1897.969	4008	0	300
2021.05.28	00:00:00	1897.992	1898.121	1892.895	1893.600	11819	0	300
2021.05.28	04:00:00	1893.601	1894.180	1887.714	1890.552	12631	0	300
2021.05.28	08:00:00	1890.551	1894.711	1890.122	1891.160	11933	0	300
2021.05.28	12:00:00	1891.150	1900.521	1882.063	1895.580	26328	0	300
2021.05.28	16:00:00	1895.630	1905.084	1895.630	1903.836	14124	0	300
2021.05.28	20:00:00	1903.882	1905.947	1903.006	1903.706	1900	0	300
2021.05.30	20:00:00	1903.805	1904.750	1903.214	1903.798	2422	0	300
2021.05.31	00:00:00	1903.845	1910.544	1902.566	1908.341	12478	0	300
2021.05.31	04:00:00	1908.341	1908.434	1903.422	1904.814	10383	0	300
2021.05.31	08:00:00	1904.797	1906.949	1902.063	1904.627	10444	0	300
2021.05.31	12:00:00	1904.626	1906.904	1903.616	1905.112	11455	0	300
2021.05.31	16:00:00	1905.084	1906.707	1904.886	1906.640	2058	0	300
2021.05.31	20:00:00	1907.192	1908.260	1906.323	1907.978	3046	0	300
2021.06.01	00:00:00	1907.987	1914.361	1906.101	1911.403	12535	0	300
2021.06.01	04:00:00	1911.449	1916.446	1909.905	1912.642	12022	0	300
2021.06.01	08:00:00	1912.687	1912.825	1904.392	1908.934	14710	0	300
2021.06.01	12:00:00	1908.888	1911.910	1892.350	1899.691	25244	0	300
2021.06.01	16:00:00	1899.670	1903.817	1898.773	1899.845	11902	0	300
2021.06.01	20:00:00	1899.890	1900.417	1898.242	1898.747	3862	0	300
2021.06.02	00:00:00	1898.751	1902.155	1895.992	1897.875	11785	0	300
2021.06.02	04:00:00	1897.868	1900.605	1895.080	1898.355	13093	0	300
2021.06.02	08:00:00	1898.400	1901.165	1894.250	1901.082	12817	0	300
2021.06.02	12:00:00	1901.131	1908.683	1900.336	1905.387	19324	0	300
2021.06.02	16:00:00	1905.432	1908.961	1905.289	1908.866	11604	0	300
2021.06.02	20:00:00	1908.911	1909.474	1907.419	1907.752	3021	0	300
2021.06.03	00:00:00	1907.756	1909.463	1904.011	1904.849	10320	0	300
2021.06.03	04:00:00	1904.850	1904.871	1890.395	1893.557	13199	0	300
2021.06.03	08:00:00	1893.603	1898.049	1891.651	1892.391	14634	0	300
2021.06.03	12:00:00	1892.345	1894.133	1863.442	1869.258	36858	0	200
2021.06.03	16:00:00	1869.212	1873.976	1868.263	1871.361	11881	0	300
2021.06.03	20:00:00	1871.407	1871.964	1870.306	1870.865	3485	0	300
2021.06.04	00:00:00	1870.856	1871.885	1855.573	1870.007	16487	0	300
2021.06.04	04:00:00	1870.007	1875.027	1865.560	1871.052	13535	0	300
2021.06.04	08:00:00	1871.100	1872.142	1868.212	1871.147	11002	0	300
2021.06.04	12:00:00	1871.101	1896.047	1868.817	1892.949	28570	0	300
2021.06.04	16:00:00	1892.998	1893.137	1888.181	1891.888	10673	0	300
2021.06.04	20:00:00	1891.933	1891.977	1890.417	1891.138	1105	0	300
2021.06.06	20:00:00	1889.994	1890.631	1888.646	1889.265	2289	0	300
2021.06.07	00:00:00	1889.246	1891.748	1884.915	1887.191	11993	0	300
2021.06.07	04:00:00	1887.183	1887.459	1881.455	1884.486	12363	0	300
2021.06.07	08:00:00	1884.479	1888.251	1881.942	1887.001	12577	0	300
2021.06.07	12:00:00	1887.042	1894.627	1884.529	1893.998	19595	0	300
2021.06.07	16:00:00	1894.058	1899.965	1894.058	1899.761	11485	0	300
2021.06.07	20:00:00	1899.712	1900.028	1898.254	1898.633	3242	0	300
2021.06.08	00:00:00	1898.622	1903.213	1895.530	1895.856	11043	0	300
2021.06.08	04:00:00	1895.875	1898.363	1892.471	1892.625	11931	0	300
2021.06.08	08:00:00	1892.585	1899.981	1889.617	1899.825	13738	0	300
2021.06.08	12:00:00	1899.780	1903.673	1883.740	1891.085	24390	0	300
2021.06.08	16:00:00	1891.077	1893.923	1890.774	1893.418	11088	0	300
2021.06.08	20:00:00	1893.373	1894.983	1891.575	1893.327	3735	0	300
2021.06.09	00:00:00	1893.315	1896.240	1891.359	1894.418	10439	0	300
2021.06.09	04:00:00	1894.418	1895.519	1889.478	1892.101	11233	0	300
2021.06.09	08:00:00	1892.147	1893.626	1887.254	1891.386	12788	0	300
2021.06.09	12:00:00	1891.435	1898.912	1887.902	1891.450	20513	0	300
2021.06.09	16:00:00	1891.436	1893.110	1888.556	1889.752	10813	0	300
2021.06.09	20:00:00	1889.797	1889.843	1888.153	1888.618	2781	0	300
2021.06.10	00:00:00	1888.632	1889.287	1884.003	1887.118	10841	0	300
2021.06.10	04:00:00	1887.150	1888.072	1876.258	1877.162	13263	0	300
2021.06.10	08:00:00	1877.336	1883.788	1875.952	1876.033	13062	0	300
2021.06.10	12:00:00	1875.984	1894.010	1869.798	1893.670	34038	0	300
2021.06.10	16:00:00	1893.719	1899.276	1891.731	1898.073	13852	0	300
2021.06.10	20:00:00	1898.027	1899.808	1897.324	1898.318	4702	0	300
2021.06.11	00:00:00	1898.294	1900.841	1897.307	1898.833	11391	0	300
2021.06.11	04:00:00	1898.793	1902.856	1898.237	1899.338	11862	0	300
2021.06.11	08:00:00	1899.293	1899.293	1887.227	1889.099	15417	0	300
2021.06.11	12:00:00	1889.150	1891.649	1875.126	1880.146	24138	0	300
2021.06.11	16:00:00	1880.160	1880.497	1874.321	1876.454	11629	0	300
2021.06.11	20:00:00	1876.500	1877.473	1875.508	1877.401	1423	0	300
2021.06.13	20:00:00	1876.160	1877.608	1873.194	1873.652	3792	0	300
2021.06.14	00:00:00	1873.604	1873.737	1863.177	1865.464	12603	0	300
2021.06.14	04:00:00	1865.417	1866.069	1856.760	1858.325	14997	0	300
2021.06.14	08:00:00	1858.279	1861.447	1852.599	1853.709	14895	0	300
2021.06.14	12:00:00	1853.663	1869.710	1844.212	1864.073	25873	0	300
2021.06.14	16:00:00	1864.122	1866.106	1862.804	1866.035	9297	0	300
2021.06.14	20:00:00	1866.053	1867.619	1865.436	1866.768	3886	0	300
2021.06.15	00:00:00	1866.757	1867.769	1858.658	1863.472	14013	0	300
2021.06.15	04:00:00	1863.426	1869.046	1863.372	1865.748	11977	0	300
2021.06.15	08:00:00	1865.758	1866.318	1862.151	1864.095	12717	0	300
2021.06.15	12:00:00	1864.095	1868.011	1855.581	1855.621	21948	0	300
2021.06.15	16:00:00	1855.618	1859.252	1851.529	1859.210	13202	0	300
2021.06.15	20:00:00	1859.149	1860.707	1857.213	1857.846	4208	0	300
2021.06.16	00:00:00	1857.892	1858.304	1853.161	1857.883	10433	0	300
2021.06.16	04:00:00	1857.894	1861.404	1856.889	1860.230	11575	0	300
2021.06.16	08:00:00	1860.262	1860.527	1852.623	1854.861	12024	0	300
2021.06.16	12:00:00	1854.888	1861.500	1853.961	1859.742	17214	0	300
2021.06.16	16:00:00	1859.756	1863.506	1827.193	1828.063	41769	0	200
2021.06.16	20:00:00	1828.015	1830.526	1803.264	1818.733	14430	0	300
2021.06.17	00:00:00	1818.758	1825.188	1814.476	1822.198	16316	0	300
2021.06.17	04:00:00	1822.201	1822.201	1805.217	1810.270	16913	0	200
2021.06.17	08:00:00	1810.220	1811.627	1785.568	1788.294	20669	0	200
2021.06.17	12:00:00	1788.247	1790.415	1766.982	1776.169	49753	0	200
2021.06.17	16:00:00	1776.137	1781.893	1769.420	1772.080	26861	0	200
2021.06.17	20:00:00	1772.025	1776.842	1769.585	1776.719	7213	0	200
2021.06.18	00:00:00	1776.672	1786.335	1776.009	1785.840	15750	0	200
2021.06.18	04:00:00	1785.874	1793.469	1782.058	1792.998	19061	0	200
2021.06.18	08:00:00	1792.947	1797.122	1790.120	1793.948	17037	0	200
2021.06.18	12:00:00	1793.994	1794.125	1769.019	1774.182	55735	0	200
2021.06.18	16:00:00	1774.151	1776.374	1761.303	1761.729	23107	0	200
2021.06.18	20:00:00	1761.775	1765.528	1760.860	1764.562	3577	0	200
2021.06.20	20:00:00	1768.728	1770.029	1767.355	1769.324	5081	0	200
2021.06.21	00:00:00	1769.320	1776.827	1768.532	1774.490	20338	0	200
2021.06.21	04:00:00	1774.495	1779.947	1766.410	1778.580	23244	0	200
2021.06.21	08:00:00	1778.625	1785.759	1777.813	1782.622	20045	0	200
2021.06.21	12:00:00	1782.618	1786.462	1773.445	1783.393	37870	0	200
2021.06.21	16:00:00	1783.400	1785.112	1781.983	1783.010	14852	0	200
2021.06.21	20:00:00	1783.055	1787.564	1782.529	1783.500	6056	0	200
2021.06.22	00:00:00	1783.490	1790.051	1782.745	1788.894	12042	0	200
2021.06.22	04:00:00	1788.896	1789.060	1776.995	1777.831	17474	0	200
2021.06.22	08:00:00	1777.877	1787.511	1776.408	1780.590	18144	0	200
2021.06.22	12:00:00	1780.623	1783.233	1772.255	1776.611	30936	0	200
2021.06.22	16:00:00	1776.609	1783.090	1775.778	1776.294	15892	0	200
2021.06.22	20:00:00	1776.236	1779.688	1775.103	1777.581	5053	0	200
2021.06.23	00:00:00	1777.578	1783.848	1777.210	1781.591	13559	0	200
2021.06.23	04:00:00	1781.622	1783.319	1777.510	1781.849	15433	0	200
2021.06.23	08:00:00	1781.837	1785.396	1780.883	1783.059	16676	0	200
2021.06.23	12:00:00	1783.090	1794.850	1779.957	1786.631	26642	0	200
2021.06.23	16:00:00	1786.644	1787.520	1773.162	1775.199	17265	0	200
2021.06.23	20:00:00	1775.169	1780.021	1774.199	1777.320	6136	0	200
2021.06.24	00:00:00	1777.320	1779.899	1774.219	1775.896	13192	0	200
2021.06.24	04:00:00	1775.902	1778.199	1772.832	1777.187	14872	0	200
2021.06.24	08:00:00	1777.197	1787.711	1776.821	1787.572	16056	0	200
2021.06.24	12:00:00	1787.542	1787.958	1775.863	1778.382	26184	0	200
2021.06.24	16:00:00	1778.351	1779.679	1773.726	1773.864	14958	0	200
2021.06.24	20:00:00	1773.886	1777.113	1773.525	1775.204	4905	0	200
2021.06.25	00:00:00	1775.204	1779.588	1773.694	1777.753	12994	0	200
2021.06.25	04:00:00	1777.758	1783.322	1775.675	1782.565	14607	0	200
2021.06.25	08:00:00	1782.535	1785.417	1781.274	1785.035	14022	0	200
2021.06.25	12:00:00	1785.036	1790.271	1778.304	1779.041	28809	0	200
2021.06.25	16:00:00	1779.075	1779.498	1776.279	1779.244	14066	0	200
2021.06.25	20:00:00	1779.196	1781.474	1779.079	1781.361	1411	0	200
2021.06.27	20:00:00	1781.264	1782.753	1780.545	1781.905	2852	0	200
2021.06.28	00:00:00	1781.858	1781.917	1770.538	1779.115	16850	0	200
2021.06.28	04:00:00	1779.126	1785.669	1778.948	1783.277	14095	0	200
2021.06.28	08:00:00	1783.247	1783.272	1773.698	1774.581	16502	0	200
2021.06.28	12:00:00	1774.580	1782.934	1773.304	1780.903	24924	0	200
2021.06.28	16:00:00	1780.880	1781.147	1777.663	1779.254	12853	0	200
2021.06.28	20:00:00	1779.248	1779.428	1776.824	1778.108	3562	0	200
2021.06.29	00:00:00	1778.097	1778.166	1774.035	1775.170	12842	0	200
2021.06.29	04:00:00	1775.178	1778.940	1772.203	1773.349	14391	0	200
2021.06.29	08:00:00	1773.313	1773.346	1764.008	1770.502	19238	0	200
2021.06.29	12:00:00	1770.520	1775.891	1750.621	1762.651	41193	0	200
2021.06.29	16:00:00	1762.683	1765.789	1760.151	1761.007	14787	0	200
2021.06.29	20:00:00	1761.047	1762.362	1760.490	1761.441	3813	0	200
2021.06.30	00:00:00	1761.456	1764.643	1759.031	1761.124	12756	0	200
2021.06.30	04:00:00	1761.108	1762.545	1755.545	1755.549	16402	0	200
2021.06.30	08:00:00	1755.545	1761.818	1753.297	1760.656	16961	0	200
2021.06.30	12:00:00	1760.686	1767.734	1754.848	1765.399	31751	0	200
2021.06.30	16:00:00	1765.432	1774.372	1765.432	1769.821	16155	0	200
2021.06.30	20:00:00	1769.855	1770.544	1767.693	1768.131	4695	0	200
2021.07.01	00:00:00	1768.132	1776.103	1765.633	1775.970	13763	0	200
2021.07.01	04:00:00	1775.949	1779.019	1773.058	1776.869	15571	0	200
2021.07.01	08:00:00	1776.899	1779.702	1772.919	1776.769	17609	0	200
2021.07.01	12:00:00	1776.770	1782.757	1768.249	1770.979	31760	0	200
2021.07.01	16:00:00	1770.948	1776.798	1768.614	1776.077	14851	0	200
2021.07.01	20:00:00	1776.046	1776.961	1775.121	1775.505	3934	0	200
2021.07.02	00:00:00	1775.495	1779.770	1774.976	1778.910	11847	0	200
2021.07.02	04:00:00	1778.907	1779.633	1774.291	1777.992	13615	0	200
2021.07.02	08:00:00	1777.992	1788.727	1777.746	1785.896	16504	0	200
2021.07.02	12:00:00	1785.893	1794.983	1775.818	1782.815	37961	0	200
2021.07.02	16:00:00	1782.785	1791.777	1781.507	1787.755	14043	0	200
2021.07.02	20:00:00	1787.708	1788.455	1786.023	1787.446	1239	0	300
2021.07.04	20:00:00	1787.277	1787.581	1785.461	1786.184	2628	0	200
2021.07.05	00:00:00	1786.187	1789.843	1784.426	1785.447	11238	0	200
2021.07.05	04:00:00	1785.460	1793.002	1784.662	1792.620	11573	0	200
2021.07.05	08:00:00	1792.650	1794.547	1789.150	1789.559	11571	0	200
2021.07.05	12:00:00	1789.563	1793.098	1789.563	1790.823	11282	0	200
2021.07.05	16:00:00	1790.839	1791.812	1789.962	1791.649	1827	0	200
2021.07.05	20:00:00	1791.634	1792.698	1790.794	1791.224	2366	0	300
2021.07.06	00:00:00	1791.212	1799.833	1790.680	1797.315	12428	0	200
2021.07.06	04:00:00	1797.316	1809.062	1797.316	1807.330	13981	0	200
2021.07.06	08:00:00	1807.284	1810.759	1802.284	1809.821	14048	0	300
2021.07.06	12:00:00	1809.772	1814.961	1795.733	1796.641	26387	0	200
2021.07.06	16:00:00	1796.594	1797.590	1789.852	1796.540	16754	0	200
2021.07.06	20:00:00	1796.493	1797.268	1795.030	1795.550	4528	0	200
2021.07.07	00:00:00	1795.503	1802.815	1793.869	1801.037	11874	0	200
2021.07.07	04:00:00	1801.042	1806.551	1797.199	1805.419	12914	0	200
2021.07.07	08:00:00	1805.372	1808.411	1803.223	1806.501	12629	0	200
2021.07.07	12:00:00	1806.524	1809.674	1796.903	1803.435	23999	0	200
2021.07.07	16:00:00	1803.470	1808.160	1800.512	1803.451	16305	0	200
2021.07.07	20:00:00	1803.404	1805.502	1802.353	1803.285	4353	0	300
2021.07.08	00:00:00	1803.280	1804.902	1796.384	1797.421	11902	0	200
2021.07.08	04:00:00	1797.420	1810.749	1796.217	1807.313	15130	0	200
2021.07.08	08:00:00	1807.362	1817.836	1805.242	1814.041	19499	0	300
2021.07.08	12:00:00	1814.023	1818.312	1793.986	1796.722	27286	0	200
2021.07.08	16:00:00	1796.687	1802.798	1796.178	1802.170	13815	0	200
2021.07.08	20:00:00	1802.125	1804.422	1801.727	1803.723	4350	0	300
2021.07.09	00:00:00	1803.736	1807.751	1799.230	1805.178	13038	0	300
2021.07.09	04:00:00	1805.192	1805.931	1796.594	1804.546	15241	0	200
2021.07.09	08:00:00	1804.591	1805.644	1798.182	1800.192	15561	0	200
2021.07.09	12:00:00	1800.146	1811.501	1798.427	1807.862	19495	0	200
2021.07.09	16:00:00	1807.863	1812.270	1807.691	1807.898	11345	0	200
2021.07.09	20:00:00	1807.925	1808.863	1807.157	1808.222	1205	0	300
2021.07.11	20:00:00	1808.049	1808.455	1806.301	1806.405	2559	0	300
2021.07.12	00:00:00	1806.452	1810.773	1802.241	1802.915	11344	0	300
2021.07.12	04:00:00	1802.915	1805.954	1798.882	1803.965	11795	0	200
2021.07.12	08:00:00	1803.978	1804.969	1798.196	1799.979	13420	0	200
2021.07.12	12:00:00	1799.974	1807.420	1791.409	1805.090	20941	0	200
2021.07.12	16:00:00	1805.145	1807.434	1803.913	1806.278	11335	0	300
2021.07.12	20:00:00	1806.233	1807.489	1805.024	1807.082	3305	0	300
2021.07.13	00:00:00	1807.079	1812.673	1806.707	1809.291	9289	0	300
2021.07.13	04:00:00	1809.296	1812.275	1806.055	1809.884	10805	0	300
2021.07.13	08:00:00	1809.931	1809.939	1805.766	1809.353	11437	0	300
2021.07.13	12:00:00	1809.353	1816.915	1798.539	1813.205	29017	0	200
2021.07.13	16:00:00	1813.215	1813.882	1805.148	1808.401	14573	0	200
2021.07.13	20:00:00	1808.452	1808.709	1805.550	1805.994	3808	0	300
2021.07.14	00:00:00	1805.999	1813.474	1804.457	1812.592	10663	0	300
2021.07.14	04:00:00	1812.594	1814.937	1809.690	1812.595	10940	0	300
2021.07.14	08:00:00	1812.605	1817.709	1811.467	1816.795	13204	0	300
2021.07.14	12:00:00	1816.840	1829.707	1816.438	1822.528	25886	0	200
2021.07.14	16:00:00	1822.574	1827.333	1820.049	1827.333	12589	0	200
2021.07.14	20:00:00	1827.303	1828.603	1825.557	1826.376	4701	0	300
2021.07.15	00:00:00	1826.388	1829.086	1823.613	1825.500	10379	0	300
2021.07.15	04:00:00	1825.503	1834.039	1825.417	1830.735	11975	0	300
2021.07.15	08:00:00	1830.689	1832.854	1822.592	1825.702	14532	0	200
2021.07.15	12:00:00	1825.747	1828.515	1820.217	1825.372	19433	0	300
2021.07.15	16:00:00	1825.417	1830.194	1824.715	1828.382	13252	0	300
2021.07.15	20:00:00	1828.332	1831.928	1828.191	1829.450	3928	0	300
2021.07.16	00:00:00	1829.450	1831.446	1825.645	1827.383	10288	0	300
2021.07.16	04:00:00	1827.403	1827.804	1820.618	1822.656	11004	0	300
2021.07.16	08:00:00	1822.609	1824.620	1815.394	1817.815	13645	0	300
2021.07.16	12:00:00	1817.766	1826.468	1809.357	1812.714	25902	0	300
2021.07.16	16:00:00	1812.691	1817.070	1808.937	1810.295	13578	0	300
