<DATE>	<TIME>	<OPEN>	<HIGH>	<LOW>	<CLOSE>	<TICKVOL>	<VOL>	<SPREAD>
2025.09.30	13:00:00	3819.316	3830.013	3811.529	3824.163	24718	0	160
2025.09.30	14:00:00	3824.024	3854.543	3820.381	3854.076	29040	0	160
2025.09.30	15:00:00	3854.102	3854.255	3831.177	3838.952	28712	0	160
2025.09.30	16:00:00	3838.894	3847.976	3837.779	3845.911	12665	0	160
2025.09.30	17:00:00	3845.950	3849.320	3842.683	3844.106	9727	0	160
2025.09.30	18:00:00	3844.094	3848.983	3839.722	3847.902	7784	0	160
2025.09.30	19:00:00	3847.933	3860.808	3847.115	3859.050	7860	0	160
2025.09.30	20:00:00	3859.090	3860.150	3850.707	3858.857	8123	0	160
2025.09.30	22:00:00	3857.212	3861.403	3854.640	3860.063	6994	0	160
2025.09.30	23:00:00	3860.046	3863.080	3860.046	3862.927	4700	0	160
2025.10.01	00:00:00	3862.940	3865.365	3858.560	3860.594	7719	0	160
2025.10.01	01:00:00	3860.567	3869.020	3859.018	3868.977	8532	0	160
2025.10.01	02:00:00	3868.859	3875.614	3858.013	3863.367	14994	0	160
2025.10.01	03:00:00	3863.318	3866.410	3855.538	3861.982	12116	0	160
2025.10.01	04:00:00	3861.988	3865.031	3857.379	3864.867	8377	0	160
2025.10.01	05:00:00	3864.915	3869.873	3862.050	3863.514	10428	0	160
2025.10.01	06:00:00	3863.463	3864.886	3853.334	3859.139	12984	0	160
2025.10.01	07:00:00	3859.167	3879.831	3858.925	3879.199	13413	0	160
2025.10.01	08:00:00	3879.237	3895.376	3879.002	3892.901	16476	0	160
2025.10.01	09:00:00	3892.921	3895.190	3883.602	3889.008	11932	0	160
2025.10.01	10:00:00	3889.046	3889.554	3885.145	3887.524	9777	0	160
2025.10.01	11:00:00	3887.635	3888.449	3878.059	3883.512	10441	0	160
2025.10.01	12:00:00	3883.600	3891.122	3864.487	3870.377	30057	0	160
2025.10.01	13:00:00	3870.407	3877.199	3863.693	3872.974	28846	0	160
2025.10.01	14:00:00	3872.906	3878.806	3856.110	3873.036	33782	0	160
2025.10.01	15:00:00	3872.989	3876.800	3857.973	3868.400	27890	0	160
2025.10.01	16:00:00	3868.364	3871.554	3860.745	3870.868	11599	0	160
2025.10.01	17:00:00	3870.869	3871.894	3860.648	3860.847	9249	0	160
2025.10.01	18:00:00	3860.842	3866.319	3854.896	3862.117	14321	0	160
2025.10.01	19:00:00	3862.158	3871.015	3861.305	3867.715	9571	0	160
2025.10.01	20:00:00	3867.731	3867.883	3860.293	3864.542	6152	0	160
2025.10.01	22:00:00	3867.707	3867.766	3858.612	3862.103	5791	0	160
2025.10.01	23:00:00	3862.078	3866.617	3857.500	3863.518	8217	0	160
2025.10.02	00:00:00	3863.475	3863.806	3855.925	3856.078	10560	0	160
2025.10.02	01:00:00	3856.041	3865.165	3852.832	3865.041	10764	0	160
2025.10.02	02:00:00	3865.080	3870.021	3861.627	3866.197	9048	0	160
2025.10.02	03:00:00	3866.157	3869.454	3863.911	3866.587	6110	0	160
2025.10.02	04:00:00	3866.552	3867.669	3861.799	3864.164	4513	0	160
2025.10.02	05:00:00	3864.237	3871.328	3864.179	3867.771	6717	0	160
2025.10.02	06:00:00	3867.814	3874.316	3862.068	3864.211	9684	0	160
2025.10.02	07:00:00	3864.167	3874.822	3861.697	3868.558	14242	0	160
2025.10.02	08:00:00	3868.459	3878.650	3864.659	3874.634	10368	0	160
2025.10.02	09:00:00	3874.594	3879.796	3873.352	3879.046	8887	0	160
2025.10.02	10:00:00	3879.108	3883.784	3875.729	3881.722	8020	0	160
2025.10.02	11:00:00	3881.776	3886.696	3879.752	3886.313	8652	0	160
2025.10.02	12:00:00	3886.277	3892.014	3880.051	3884.524	16822	0	160
2025.10.02	13:00:00	3884.555	3897.154	3873.453	3875.233	27318	0	160
2025.10.02	14:00:00	3875.289	3876.863	3825.281	3839.799	50987	0	160
2025.10.02	15:00:00	3839.769	3844.815	3819.335	3828.364	41522	0	160
2025.10.02	16:00:00	3828.316	3845.343	3827.173	3844.838	23356	0	160
2025.10.02	17:00:00	3844.856	3847.933	3840.605	3844.287	14683	0	160
2025.10.02	18:00:00	3844.288	3851.536	3843.404	3850.866	7880	0	160
2025.10.02	19:00:00	3850.901	3859.104	3850.556	3855.554	9584	0	160
2025.10.02	20:00:00	3855.603	3859.353	3853.488	3855.423	4669	0	160
2025.10.02	22:00:00	3856.811	3858.482	3852.146	3857.108	4747	0	160
2025.10.02	23:00:00	3857.071	3863.763	3856.803	3862.410	5218	0	160
2025.10.03	00:00:00	3862.365	3862.779	3856.384	3856.912	8591	0	160
2025.10.03	01:00:00	3856.855	3862.622	3847.359	3858.424	14630	0	160
2025.10.03	02:00:00	3858.452	3859.086	3847.620	3848.159	8631	0	160
2025.10.03	03:00:00	3848.129	3851.001	3837.995	3842.757	13216	0	160
2025.10.03	04:00:00	3842.711	3848.294	3841.602	3843.951	7795	0	160
2025.10.03	05:00:00	3843.970	3859.211	3843.836	3855.053	10845	0	160
2025.10.03	06:00:00	3855.059	3861.003	3850.842	3859.168	10356	0	160
2025.10.03	07:00:00	3859.204	3865.313	3856.972	3864.196	8569	0	160
2025.10.03	08:00:00	3864.229	3865.680	3860.168	3864.798	7406	0	160
2025.10.03	09:00:00	3864.735	3864.946	3856.834	3864.218	7090	0	160
2025.10.03	10:00:00	3864.221	3867.660	3862.072	3865.886	8884	0	160
2025.10.03	11:00:00	3865.866	3867.075	3854.654	3862.112	12496	0	160
2025.10.03	12:00:00	3862.141	3874.917	3860.448	3873.788	13806	0	160
2025.10.03	13:00:00	3873.897	3890.618	3870.024	3882.559	27069	0	160
2025.10.03	14:00:00	3882.607	3886.017	3866.262	3879.585	35954	0	160
2025.10.03	15:00:00	3879.637	3891.617	3873.882	3889.440	19639	0	160
2025.10.03	16:00:00	3889.419	3889.788	3880.480	3883.629	13134	0	160
2025.10.03	17:00:00	3883.676	3886.016	3876.883	3881.962	13789	0	160
2025.10.03	18:00:00	3882.021	3889.181	3879.920	3886.032	11109	0	160
2025.10.03	19:00:00	3886.052	3889.165	3883.581	3885.568	9121	0	160
2025.10.03	20:00:00	3885.537	3887.228	3882.845	3887.045	4699	0	160
2025.10.05	22:00:00	3888.624	3903.926	3884.034	3899.811	10031	0	160
2025.10.05	23:00:00	3899.587	3920.986	3898.418	3909.450	25361	0	160
2025.10.06	00:00:00	3909.487	3910.073	3898.931	3900.397	18456	0	160
2025.10.06	01:00:00	3900.435	3918.338	3899.710	3917.924	12885	0	160
2025.10.06	02:00:00	3917.966	3924.616	3917.529	3920.964	12292	0	160
2025.10.06	03:00:00	3920.919	3932.016	3919.888	3929.584	11460	0	160
2025.10.06	04:00:00	3929.625	3940.343	3928.730	3938.742	13305	0	160
2025.10.06	05:00:00	3938.666	3945.205	3927.364	3932.657	18298	0	160
2025.10.06	06:00:00	3932.758	3934.837	3922.443	3934.292	18683	0	160
2025.10.06	07:00:00	3934.321	3943.922	3929.272	3941.617	20698	0	160
2025.10.06	08:00:00	3941.651	3949.597	3935.409	3942.470	18101	0	160
2025.10.06	09:00:00	3942.371	3944.993	3936.535	3942.334	11956	0	160
2025.10.06	10:00:00	3942.367	3946.782	3932.572	3942.229	14507	0	160
2025.10.06	11:00:00	3942.113	3942.790	3931.007	3938.256	17390	0	160
2025.10.06	12:00:00	3938.226	3941.358	3926.478	3934.313	29045	0	160
2025.10.06	13:00:00	3934.345	3947.225	3927.142	3944.569	29249	0	160
2025.10.06	14:00:00	3944.537	3958.896	3940.248	3954.949	26565	0	160
2025.10.06	15:00:00	3954.924	3964.155	3948.056	3962.486	19025	0	160
2025.10.06	16:00:00	3962.454	3970.007	3945.799	3954.091	24975	0	160
2025.10.06	17:00:00	3954.119	3959.008	3951.151	3957.842	13255	0	160
2025.10.06	18:00:00	3957.876	3960.613	3955.878	3958.472	7798	0	160
2025.10.06	19:00:00	3958.427	3964.982	3958.274	3959.451	8450	0	160
2025.10.06	20:00:00	3959.415	3962.517	3957.397	3961.114	5207	0	160
2025.10.06	22:00:00	3958.919	3976.198	3958.455	3963.471	15924	0	160
2025.10.06	23:00:00	3963.433	3972.570	3961.599	3969.514	10887	0	160
2025.10.07	00:00:00	3969.555	3977.475	3961.443	3962.855	17030	0	160
2025.10.07	01:00:00	3962.822	3963.782	3955.829	3958.182	15031	0	160
2025.10.07	02:00:00	3958.135	3966.976	3957.386	3964.903	8080	0	160
2025.10.07	03:00:00	3964.848	3974.622	3960.738	3973.395	9939	0	160
2025.10.07	04:00:00	3973.426	3976.904	3971.454	3975.944	8006	0	160
2025.10.07	05:00:00	3975.918	3976.784	3960.096	3964.747	16625	0	160
2025.10.07	06:00:00	3964.624	3966.339	3953.792	3955.192	14562	0	160
2025.10.07	07:00:00	3955.223	3956.180	3943.291	3945.918	25485	0	160
2025.10.07	08:00:00	3945.872	3954.045	3940.820	3951.285	17399	0	160
2025.10.07	09:00:00	3951.283	3963.524	3951.040	3955.184	12442	0	160
2025.10.07	10:00:00	3955.161	3962.877	3954.060	3960.075	9532	0	160
2025.10.07	11:00:00	3960.088	3969.160	3956.308	3966.978	10508	0	160
2025.10.07	12:00:00	3966.956	3980.123	3964.319	3979.458	18511	0	160
2025.10.07	13:00:00	3979.372	3985.657	3970.499	3979.250	25652	0	160
2025.10.07	14:00:00	3979.211	3986.685	3968.976	3985.600	27387	0	160
2025.10.07	15:00:00	3985.635	3991.059	3961.807	3966.153	33088	0	160
2025.10.07	16:00:00	3966.198	3979.455	3963.164	3976.665	23246	0	160
2025.10.07	17:00:00	3976.713	3987.712	3976.443	3980.912	15026	0	160
2025.10.07	18:00:00	3980.954	3983.932	3974.076	3980.947	14352	0	160
2025.10.07	19:00:00	3981.006	3983.348	3978.451	3980.140	9594	0	160
2025.10.07	20:00:00	3980.195	3986.488	3980.166	3984.515	4892	0	160
2025.10.07	22:00:00	3983.622	3990.689	3983.440	3989.585	4727	0	160
2025.10.07	23:00:00	3989.611	3995.946	3988.357	3994.411	6965	0	160
2025.10.08	00:00:00	3994.367	3999.248	3989.361	3992.425	12810	0	160
2025.10.08	01:00:00	3992.376	4000.811	3984.502	4000.515	16299	0	160
2025.10.08	02:00:00	4000.581	4011.713	3995.653	4011.629	11852	0	160
2025.10.08	03:00:00	4011.582	4016.527	4008.890	4014.641	9954	0	160
2025.10.08	04:00:00	4014.688	4027.290	4014.678	4026.730	11493	0	160
2025.10.08	05:00:00	4026.685	4037.018	4024.482	4029.089	14524	0	160
2025.10.08	06:00:00	4029.203	4033.172	4021.335	4031.575	16492	0	160
2025.10.08	07:00:00	4031.675	4039.058	4030.073	4034.165	15089	0	160
2025.10.08	08:00:00	4034.224	4040.458	4033.172	4036.247	12376	0	160
2025.10.08	09:00:00	4036.218	4049.564	4030.829	4049.239	13190	0	160
2025.10.08	10:00:00	4049.204	4049.604	4033.522	4037.132	14613	0	160
2025.10.08	11:00:00	4037.182	4038.141	4032.023	4037.899	11764	0	160
2025.10.08	12:00:00	4037.931	4046.419	4030.954	4039.984	19159	0	160
2025.10.08	13:00:00	4039.950	4049.412	4026.342	4037.970	30163	0	160
2025.10.08	14:00:00	4037.919	4049.059	4035.617	4048.136	22539	0	160
2025.10.08	15:00:00	4048.102	4050.719	4037.215	4045.647	20648	0	160
2025.10.08	16:00:00	4045.694	4059.321	4044.191	4056.500	16973	0	160
2025.10.08	17:00:00	4056.544	4058.141	4042.840	4051.224	14352	0	160
2025.10.08	18:00:00	4051.326	4053.250	4038.492	4049.858	18277	0	160
2025.10.08	19:00:00	4049.889	4054.593	4032.082	4044.804	25819	0	160
2025.10.08	20:00:00	4044.778	4046.681	4038.582	4041.764	8335	0	160
2025.10.08	22:00:00	4036.339	4038.291	4015.447	4021.407	12264	0	160
2025.10.08	23:00:00	4021.435	4021.984	4001.230	4011.708	19645	0	160
2025.10.09	00:00:00	4011.706	4027.951	4008.663	4023.037	19015	0	160
2025.10.09	01:00:00	4023.061	4036.300	4008.205	4019.764	38274	0	160
2025.10.09	02:00:00	4019.727	4021.319	4002.484	4018.578	23355	0	160
2025.10.09	03:00:00	4018.560	4029.504	4017.154	4026.761	12886	0	160
2025.10.09	04:00:00	4026.720	4041.069	4026.720	4039.020	9861	0	160
2025.10.09	05:00:00	4039.037	4043.744	4034.236	4039.776	15595	0	160
2025.10.09	06:00:00	4039.811	4040.962	4022.631	4026.100	19159	0	160
2025.10.09	07:00:00	4026.133	4032.972	4024.651	4031.582	15114	0	160
2025.10.09	08:00:00	4031.480	4040.325	4030.221	4038.203	11058	0	160
2025.10.09	09:00:00	4038.154	4042.077	4034.227	4037.488	11225	0	160
2025.10.09	10:00:00	4037.458	4044.346	4036.293	4044.219	8144	0	160
2025.10.09	11:00:00	4044.172	4046.788	4033.459	4044.488	13853	0	160
2025.10.09	12:00:00	4044.450	4053.776	4037.410	4053.342	19397	0	160
2025.10.09	13:00:00	4053.396	4057.981	4016.773	4017.268	52422	0	160
2025.10.09	14:00:00	4017.300	4029.048	4003.979	4024.195	61363	0	160
2025.10.09	15:00:00	4024.155	4028.620	4006.430	4014.471	36648	0	160
2025.10.09	16:00:00	4014.433	4021.757	3964.010	3968.872	47956	0	160
2025.10.09	17:00:00	3968.916	3974.396	3944.600	3950.140	55069	0	160
2025.10.09	18:00:00	3950.112	3968.955	3949.481	3957.338	25541	0	160
2025.10.09	19:00:00	3957.294	3982.214	3955.186	3973.033	21969	0	160
2025.10.09	20:00:00	3973.087	3979.007	3973.034	3976.033	8878	0	160
2025.10.09	22:00:00	3981.265	3981.298	3958.514	3975.332	11245	0	160
2025.10.09	23:00:00	3975.406	3990.833	3974.503	3989.932	12490	0	160
2025.10.10	00:00:00	3989.927	3994.422	3985.535	3991.074	14438	0	160
2025.10.10	01:00:00	3991.043	3992.409	3969.907	3973.275	23818	0	160
2025.10.10	02:00:00	3973.316	3986.738	3973.185	3978.670	14632	0	160
2025.10.10	03:00:00	3978.568	3979.305	3960.795	3961.963	17761	0	160
2025.10.10	04:00:00	3961.934	3966.775	3946.910	3966.303	16716	0	160
2025.10.10	05:00:00	3966.324	3977.909	3965.610	3974.923	18855	0	160
2025.10.10	06:00:00	3974.952	3976.185	3962.684	3968.380	21570	0	160
2025.10.10	07:00:00	3968.350	3976.246	3952.594	3971.990	22263	0	160
2025.10.10	08:00:00	3971.998	3994.820	3970.098	3992.036	17844	0	160
2025.10.10	09:00:00	3992.079	4006.760	3990.188	3995.637	19821	0	160
2025.10.10	10:00:00	3995.612	4000.138	3990.767	3993.963	16992	0	160
2025.10.10	11:00:00	3993.991	3999.743	3983.165	3987.207	18377	0	160
2025.10.10	12:00:00	3987.235	3993.534	3980.222	3985.702	21740	0	160
2025.10.10	13:00:00	3985.714	3998.208	3975.456	3980.840	35588	0	160
2025.10.10	14:00:00	3980.827	3994.216	3970.604	3990.098	35855	0	160
2025.10.10	15:00:00	3990.052	4022.807	3988.029	3997.977	66965	0	160
2025.10.10	16:00:00	3998.011	3998.782	3977.368	3983.316	43321	0	160
2025.10.10	17:00:00	3983.360	3992.239	3974.975	3989.959	29069	0	160
2025.10.10	18:00:00	3989.997	4009.053	3984.190	3999.014	21179	0	160
2025.10.10	19:00:00	3998.931	4021.315	3995.703	4011.191	23416	0	160
2025.10.10	20:00:00	4011.247	4020.903	4005.648	4010.399	17167	0	160
2025.10.12	22:00:00	4014.463	4045.295	4008.645	4042.325	23079	0	160
2025.10.12	23:00:00	4042.285	4060.214	4032.180	4035.147	26615	0	160
2025.10.13	00:00:00	4035.195	4059.954	4024.300	4043.878	37123	0	160
2025.10.13	01:00:00	4043.834	4054.960	4035.787	4053.076	31338	0	160
2025.10.13	02:00:00	4053.111	4055.915	4041.618	4048.045	18122	0	160
2025.10.13	03:00:00	4048.000	4056.467	4046.265	4051.919	12995	0	160
2025.10.13	04:00:00	4051.922	4059.453	4050.974	4056.316	9001	0	160
2025.10.13	05:00:00	4056.291	4078.206	4054.814	4063.752	22981	0	160
2025.10.13	06:00:00	4063.804	4073.612	4059.739	4069.542	21761	0	160
2025.10.13	07:00:00	4069.498	4077.464	4066.518	4071.176	16803	0	160
2025.10.13	08:00:00	4071.135	4079.319	4069.057	4077.813	15249	0	160
2025.10.13	09:00:00	4077.800	4079.864	4070.345	4077.350	12102	0	160
2025.10.13	10:00:00	4077.365	4085.288	4071.288	4080.903	13029	0	160
2025.10.13	11:00:00	4080.944	4084.613	4073.602	4073.986	14702	0	160
2025.10.13	12:00:00	4073.987	4085.860	4073.173	4079.554	20147	0	160
2025.10.13	13:00:00	4079.599	4095.616	4078.165	4093.982	28453	0	160
2025.10.13	14:00:00	4093.955	4103.956	4090.670	4097.383	24107	0	160
2025.10.13	15:00:00	4097.346	4107.412	4091.711	4104.908	18704	0	160
2025.10.13	16:00:00	4104.950	4117.103	4103.835	4105.753	19259	0	160
2025.10.13	17:00:00	4105.783	4115.402	4100.195	4103.905	18071	0	160
2025.10.13	18:00:00	4103.850	4107.517	4099.371	4101.730	11761	0	160
2025.10.13	19:00:00	4101.727	4110.909	4090.701	4108.596	14251	0	160
2025.10.13	20:00:00	4108.558	4112.776	4106.024	4111.336	5182	0	160
2025.10.13	22:00:00	4112.466	4115.834	4106.541	4114.908	7651	0	160
2025.10.13	23:00:00	4114.903	4132.069	4112.756	4128.045	16327	0	160
2025.10.14	00:00:00	4128.091	4130.196	4119.568	4124.551	18861	0	160
2025.10.14	01:00:00	4124.512	4149.927	4123.124	4137.269	33888	0	160
2025.10.14	02:00:00	4137.296	4149.756	4136.972	4146.032	20000	0	160
2025.10.14	03:00:00	4146.017	4166.486	4145.172	4163.373	16713	0	160
2025.10.14	04:00:00	4163.414	4170.038	4155.738	4168.037	17118	0	160
2025.10.14	05:00:00	4168.002	4179.719	4111.133	4121.125	58043	0	160
2025.10.14	06:00:00	4121.166	4133.899	4090.603	4112.027	69895	0	160
2025.10.14	07:00:00	4112.001	4127.817	4102.469	4126.245	35319	0	160
2025.10.14	08:00:00	4126.211	4145.226	4124.641	4143.955	27470	0	160
2025.10.14	09:00:00	4144.051	4144.347	4121.782	4127.540	25943	0	160
2025.10.14	10:00:00	4127.581	4144.272	4125.003	4131.811	24586	0	160
2025.10.14	11:00:00	4131.765	4137.864	4125.698	4130.511	19223	0	160
2025.10.14	12:00:00	4130.473	4134.483	4103.479	4106.592	35716	0	160
2025.10.14	13:00:00	4106.619	4129.563	4097.762	4124.097	55218	0	160
2025.10.14	14:00:00	4124.039	4137.654	4121.137	4129.178	37382	0	160
2025.10.14	15:00:00	4129.214	4142.716	4126.168	4137.989	25198	0	160
2025.10.14	16:00:00	4138.030	4155.316	4127.900	4140.455	29571	0	160
2025.10.14	17:00:00	4140.406	4153.004	4137.330	4148.035	25782	0	160
2025.10.14	18:00:00	4148.097	4152.503	4143.052	4148.184	15031	0	160
2025.10.14	19:00:00	4148.254	4150.642	4134.389	4141.564	22477	0	160
2025.10.14	20:00:00	4141.599	4146.020	4139.138	4143.662	7190	0	160
2025.10.14	22:00:00	4143.827	4163.875	4140.608	4158.480	13297	0	160
2025.10.14	23:00:00	4158.450	4167.144	4157.165	4161.613	9323	0	160
2025.10.15	00:00:00	4161.574	4169.657	4153.835	4162.576	16640	0	160
2025.10.15	01:00:00	4162.604	4186.820	4162.047	4181.641	29354	0	160
2025.10.15	02:00:00	4181.703	4184.636	4167.036	4176.333	20552	0	160
2025.10.15	03:00:00	4176.370	4190.863	4176.013	4187.051	13129	0	160
2025.10.15	04:00:00	4187.099	4187.579	4173.253	4179.757	10274	0	160
2025.10.15	05:00:00	4179.646	4193.767	4176.539	4185.866	17052	0	160
2025.10.15	06:00:00	4185.837	4200.368	4184.208	4199.351	15476	0	160
2025.10.15	07:00:00	4199.243	4209.799	4194.569	4207.690	12701	0	160
2025.10.15	08:00:00	4207.732	4218.249	4207.095	4208.095	15234	0	160
2025.10.15	09:00:00	4208.169	4212.105	4164.774	4192.554	33266	0	160
2025.10.15	10:00:00	4192.521	4206.441	4190.434	4202.555	18072	0	160
2025.10.15	11:00:00	4202.525	4204.284	4193.452	4198.692	13924	0	160
2025.10.15	12:00:00	4198.731	4202.743	4176.223	4190.544	29372	0	160
2025.10.15	13:00:00	4190.478	4198.656	4182.851	4192.199	36633	0	160
2025.10.15	14:00:00	4192.153	4212.361	4191.439	4199.939	32979	0	160
2025.10.15	15:00:00	4199.835	4203.031	4179.649	4190.235	37102	0	160
2025.10.15	16:00:00	4190.285	4199.978	4186.244	4199.098	22800	0	160
2025.10.15	17:00:00	4199.048	4199.736	4182.527	4197.937	27535	0	160
2025.10.15	18:00:00	4197.994	4204.674	4195.132	4200.571	17042	0	160
2025.10.15	19:00:00	4200.542	4213.525	4200.368	4210.372	12556	0	160
2025.10.15	20:00:00	4210.328	4212.868	4206.052	4208.287	7300	0	160
2025.10.15	22:00:00	4211.948	4215.694	4199.613	4213.320	9612	0	160
2025.10.15	23:00:00	4213.174	4215.901	4206.188	4209.458	9884	0	160
2025.10.16	00:00:00	4209.557	4227.274	4204.964	4210.631	17439	0	160
2025.10.16	01:00:00	4210.679	4232.972	4210.679	4230.194	22501	0	160
2025.10.16	02:00:00	4230.221	4239.523	4225.872	4239.461	12314	0	160
2025.10.16	03:00:00	4239.405	4242.119	4228.947	4233.816	14400	0	160
2025.10.16	04:00:00	4233.804	4239.420	4227.912	4233.559	11943	0	160
2025.10.16	05:00:00	4233.445	4234.801	4203.508	4204.951	35621	0	160
2025.10.16	06:00:00	4204.915	4227.225	4203.555	4222.869	21728	0	160
2025.10.16	07:00:00	4222.835	4233.987	4222.094	4230.547	14655	0	160
2025.10.16	08:00:00	4230.615	4235.933	4228.414	4232.869	11183	0	160
2025.10.16	09:00:00	4232.903	4241.682	4222.062	4239.453	13242	0	160
2025.10.16	10:00:00	4239.413	4246.244	4234.291	4242.761	13170	0	160
2025.10.16	11:00:00	4242.802	4247.734	4239.564	4240.659	11874	0	160
2025.10.16	12:00:00	4240.703	4251.199	4227.664	4235.980	25069	0	160
2025.10.16	13:00:00	4235.950	4258.793	4234.779	4246.054	32912	0	160
2025.10.16	14:00:00	4245.995	4267.638	4245.400	4263.245	30201	0	160
2025.10.16	15:00:00	4263.261	4276.073	4260.772	4273.388	22724	0	160
2025.10.16	16:00:00	4273.438	4291.937	4261.388	4282.611	50306	0	160
2025.10.16	17:00:00	4282.579	4298.709	4280.097	4293.827	30573	0	160
2025.10.16	18:00:00	4293.796	4294.989	4273.390	4291.008	30556	0	160
2025.10.16	19:00:00	4290.931	4313.043	4287.791	4307.373	22334	0	160
2025.10.16	20:00:00	4307.417	4330.586	4307.417	4329.323	15612	0	160
2025.10.16	22:00:00	4345.075	4380.049	4332.685	4346.788	33797	0	160
2025.10.16	23:00:00	4346.837	4379.166	4341.797	4365.805	26866	0	160
2025.10.17	00:00:00	4365.763	4371.634	4353.488	4358.169	28199	0	160
2025.10.17	01:00:00	4358.138	4362.238	4278.865	4314.064	82086	0	160
2025.10.17	02:00:00	4314.012	4348.516	4312.218	4342.461	43448	0	160
2025.10.17	03:00:00	4342.504	4366.815	4338.707	4366.730	23067	0	160
2025.10.17	04:00:00	4366.718	4377.169	4355.074	4376.281	22278	0	160
2025.10.17	05:00:00	4376.234	4378.554	4342.105	4365.827	32694	0	160
2025.10.17	06:00:00	4365.894	4369.599	4346.738	4360.067	36533	0	160
2025.10.17	07:00:00	4360.027	4361.863	4308.895	4342.357	53488	0	160
2025.10.17	08:00:00	4342.311	4349.740	4321.094	4347.800	41245	0	160
2025.10.17	09:00:00	4347.753	4348.522	4332.263	4340.238	22739	0	160
2025.10.17	10:00:00	4340.196	4342.141	4319.528	4327.664	29039	0	160
2025.10.17	11:00:00	4327.628	4335.960	4286.638	4287.115	50285	0	160
2025.10.17	12:00:00	4287.178	4320.287	4283.516	4314.447	50283	0	160
2025.10.17	13:00:00	4314.485	4317.790	4258.315	4274.141	88439	0	160
2025.10.17	14:00:00	4274.092	4274.643	4216.823	4248.889	118545	0	160
2025.10.17	15:00:00	4248.861	4259.404	4230.971	4237.478	52464	0	160
2025.10.17	16:00:00	4237.540	4244.951	4200.883	4205.005	63103	0	160
2025.10.17	17:00:00	4205.033	4228.402	4186.172	4221.193	58581	0	160
2025.10.17	18:00:00	4221.236	4244.687	4218.118	4235.687	35113	0	160
2025.10.17	19:00:00	4235.638	4237.915	4212.614	4225.936	31315	0	160
2025.10.17	20:00:00	4225.895	4252.702	4220.102	4250.936	21085	0	160
2025.10.19	22:00:00	4264.629	4268.325	4245.444	4255.790	21801	0	160
2025.10.19	23:00:00	4255.758	4256.409	4233.246	4237.865	19163	0	160
2025.10.20	00:00:00	4237.839	4250.771	4218.931	4249.458	34586	0	160
2025.10.20	01:00:00	4249.413	4268.983	4229.569	4262.480	45431	0	160
2025.10.20	02:00:00	4262.584	4271.286	4253.355	4255.799	24424	0	160
2025.10.20	03:00:00	4255.821	4265.374	4248.743	4264.725	18435	0	160
2025.10.20	04:00:00	4264.681	4268.312	4260.349	4266.338	11511	0	160
2025.10.20	05:00:00	4266.306	4266.786	4239.733	4239.968	27883	0	160
2025.10.20	06:00:00	4240.003	4245.725	4221.410	4236.327	36002	0	160
2025.10.20	07:00:00	4236.359	4260.954	4234.778	4255.173	22725	0	160
2025.10.20	08:00:00	4255.137	4266.180	4252.290	4258.671	17818	0	160
2025.10.20	09:00:00	4258.706	4263.728	4250.321	4260.749	15045	0	160
2025.10.20	10:00:00	4260.655	4260.895	4245.621	4254.885	18301	0	160
2025.10.20	11:00:00	4254.846	4279.738	4250.858	4279.281	15718	0	160
2025.10.20	12:00:00	4279.242	4327.160	4272.727	4323.592	42832	0	160
2025.10.20	13:00:00	4323.638	4325.250	4299.482	4300.825	54229	0	160
2025.10.20	14:00:00	4300.790	4334.775	4292.608	4332.250	42901	0	160
2025.10.20	15:00:00	4332.294	4355.781	4332.294	4349.215	30776	0	160
2025.10.20	16:00:00	4349.180	4350.840	4342.655	4347.872	19851	0	160
2025.10.20	17:00:00	4347.874	4351.148	4337.340	4347.678	19912	0	160
2025.10.20	18:00:00	4347.718	4364.610	4344.535	4359.427	17780	0	160
2025.10.20	19:00:00	4359.489	4381.617	4359.202	4378.211	17692	0	160
2025.10.20	20:00:00	4378.162	4380.115	4346.475	4356.035	23642	0	160
2025.10.20	22:00:00	4364.557	4375.487	4357.543	4367.490	17905	0	160
2025.10.20	23:00:00	4367.515	4371.685	4356.602	4360.442	12603	0	160
2025.10.21	00:00:00	4360.405	4371.124	4356.136	4368.746	20195	0	160
2025.10.21	01:00:00	4368.851	4372.296	4332.894	4350.788	36126	0	160
2025.10.21	02:00:00	4350.899	4355.422	4335.163	4338.905	26801	0	160
2025.10.21	03:00:00	4338.872	4350.786	4337.851	4346.578	13861	0	160
2025.10.21	04:00:00	4346.538	4346.996	4337.179	4341.941	10472	0	160
2025.10.21	05:00:00	4341.946	4344.297	4317.151	4323.315	25548	0	160
2025.10.21	06:00:00	4323.252	4344.299	4317.169	4343.203	21883	0	160
2025.10.21	07:00:00	4343.227	4343.227	4293.368	4298.449	42259	0	160
2025.10.21	08:00:00	4298.412	4301.778	4244.700	4273.882	67206	0	160
2025.10.21	09:00:00	4273.933	4278.089	4254.600	4265.393	32164	0	160
2025.10.21	10:00:00	4265.448	4266.500	4249.266	4253.766	27097	0	160
2025.10.21	11:00:00	4253.740	4272.444	4245.513	4253.325	25162	0	160
2025.10.21	12:00:00	4253.353	4257.511	4205.733	4211.051	61312	0	160
2025.10.21	13:00:00	4211.104	4225.438	4167.546	4173.584	93191	0	160
2025.10.21	14:00:00	4173.556	4188.475	4080.817	4138.912	124722	0	160
2025.10.21	15:00:00	4138.826	4150.596	4120.042	4138.606	70101	0	160
